calendar_year,calendar_month,route,average_daily_ridership,source,objectid,city
2023,9,126,444,APC,5714,Philadelphia
2023,9,127,209,APC,5715,Philadelphia
2023,9,128,308,APC,5716,Philadelphia
2023,9,129,681,APC,5717,Philadelphia
2023,9,130,423,APC,5718,Philadelphia
2023,9,131,547,APC,5719,Philadelphia
2023,9,132,300,APC,5720,Philadelphia
2023,9,133,45,APC,5721,Philadelphia
2023,9,135,654,APC,5722,Philadelphia
2023,9,139,330,APC,5723,Philadelphia
2023,9,150,27,APC,5724,Philadelphia
2023,9,201,50,APC,5725,Philadelphia
2023,9,204,168,APC,5726,Philadelphia
2023,9,206,84,APC,5727,Philadelphia
2023,9,310,207,APC,5728,Philadelphia
2023,9,311,118,APC,5729,Philadelphia
2023,9,47M,1013,APC,5730,Philadelphia
2023,9,BLVDDIR,2126,APC,5731,Philadelphia
2023,9,B1 OWL,1192,APC,5732,Philadelphia
2023,9,63,12017,APC,5733,Philadelphia
2023,9,71,3446,APC,5734,Philadelphia
2023,9,41,2337,APC,5735,Philadelphia
2023,9,K,6774,APC,5736,Philadelphia
2023,9,51,5094,APC,5737,Philadelphia
2023,9,LUCYGO,910,APC,5738,Philadelphia
2023,9,LUCYGR,599,APC,5739,Philadelphia
2023,9,L1 OWL,1448,APC,5740,Philadelphia
2023,9,82,7382,APC,5741,Philadelphia
2023,9,81,3920,APC,5742,Philadelphia
2023,10,1,2523,APC,5743,Philadelphia
2023,10,2,4740,APC,5744,Philadelphia
2023,10,3,7398,APC,5745,Philadelphia
2023,10,4,5524,APC,5746,Philadelphia
2023,10,5,2558,APC,5747,Philadelphia
2023,10,6,4410,APC,5748,Philadelphia
2023,10,7,4481,APC,5749,Philadelphia
2023,10,8,1331,APC,5750,Philadelphia
2023,10,9,3560,APC,5751,Philadelphia
2023,10,T1,8211,APC,5752,Philadelphia
2023,10,T4,8181,APC,5753,Philadelphia
2023,10,12,2145,APC,5754,Philadelphia
2023,10,T3,8236,APC,5755,Philadelphia
2023,10,14,5036,APC,5756,Philadelphia
2023,10,G1,6487,MODE_Report_Estimate,5757,Philadelphia
2023,10,16,5087,APC,5758,Philadelphia
2023,10,17,6781,APC,5759,Philadelphia
2023,10,18,11104,APC,5760,Philadelphia
2023,10,19,1031,APC,5761,Philadelphia
2023,10,20,3344,APC,5762,Philadelphia
2023,10,21,8992,APC,5763,Philadelphia
2023,10,22,3207,APC,5764,Philadelphia
2023,10,23,11927,APC,5765,Philadelphia
2023,10,24,1667,APC,5766,Philadelphia
2023,10,25,3566,APC,5767,Philadelphia
2023,10,26,8179,APC,5768,Philadelphia
2023,10,27,3099,APC,5769,Philadelphia
2023,10,28,1453,APC,5770,Philadelphia
2023,10,29,3373,APC,5771,Philadelphia
2023,10,30,1069,APC,5772,Philadelphia
2023,10,31,3973,APC,5773,Philadelphia
2023,10,32,4094,APC,5774,Philadelphia
2023,10,33,9889,APC,5775,Philadelphia
2023,10,T2,7966,APC,5776,Philadelphia
2023,10,35,113,APC,5777,Philadelphia
2023,10,T5,8583,APC,5778,Philadelphia
2023,10,37,2654,APC,5779,Philadelphia
2023,10,38,2278,APC,5780,Philadelphia
2023,10,39,1821,APC,5781,Philadelphia
2023,10,40,6402,APC,5782,Philadelphia
2023,10,42,8380,APC,5783,Philadelphia
2023,10,43,2371,APC,5784,Philadelphia
2023,10,44,2530,APC,5785,Philadelphia
2023,10,45,4425,APC,5786,Philadelphia
2023,10,46,4039,APC,5787,Philadelphia
2023,10,47,14264,APC,5788,Philadelphia
2023,10,48,6416,APC,5789,Philadelphia
2023,10,49,3264,APC,5790,Philadelphia
2023,10,50,1606,APC,5791,Philadelphia
2023,10,52,9124,APC,5792,Philadelphia
2023,10,53,1865,APC,5793,Philadelphia
2023,10,54,6300,APC,5794,Philadelphia
2023,10,55,3103,APC,5795,Philadelphia
2023,10,56,8055,APC,5796,Philadelphia
2023,10,57,7990,APC,5797,Philadelphia
2023,10,58,6145,APC,5798,Philadelphia
2023,10,59,3197,MODE_Report_Estimate,5799,Philadelphia
2023,10,60,8700,APC,5800,Philadelphia
2023,10,61,3146,APC,5801,Philadelphia
2023,10,62,94,APC,5802,Philadelphia
2023,10,64,5228,APC,5803,Philadelphia
2023,10,65,6113,APC,5804,Philadelphia
2023,10,66,6756,MODE_Report_Estimate,5805,Philadelphia
2023,10,67,3633,APC,5806,Philadelphia
2023,10,68,1489,APC,5807,Philadelphia
2023,10,70,6765,APC,5808,Philadelphia
2023,10,73,1757,APC,5809,Philadelphia
2023,10,75,1922,MODE_Report_Estimate,5810,Philadelphia
2023,10,77,732,APC,5811,Philadelphia
2023,10,78,4,APC,5812,Philadelphia
2023,10,79,4156,APC,5813,Philadelphia
2023,10,80,117,APC,5814,Philadelphia
2023,10,84,2753,APC,5815,Philadelphia
2023,10,88,1752,APC,5816,Philadelphia
2023,10,89,1446,APC,5817,Philadelphia
2023,10,90,284,APC,5818,Philadelphia
2023,10,92,177,APC,5819,Philadelphia
2023,10,93,1005,APC,5820,Philadelphia
2023,10,94,321,APC,5821,Philadelphia
2023,10,95,335,APC,5822,Philadelphia
2023,10,96,1071,APC,5823,Philadelphia
2023,10,97,551,APC,5824,Philadelphia
2023,10,98,565,APC,5825,Philadelphia
2023,10,99,1019,APC,5826,Philadelphia
2023,10,D1,2256,APC,5827,Philadelphia
2023,10,D2,2738,APC,5828,Philadelphia
2023,10,103,706,APC,5829,Philadelphia
2023,10,104,2417,APC,5830,Philadelphia
2023,10,105,934,APC,5831,Philadelphia
2023,10,106,946,APC,5832,Philadelphia
2023,10,107,690,APC,5833,Philadelphia
2023,10,108,3976,APC,5834,Philadelphia
2023,10,109,3459,APC,5835,Philadelphia
2023,10,110,1636,APC,5836,Philadelphia
2023,10,111,1156,APC,5837,Philadelphia
2023,10,112,792,APC,5838,Philadelphia
2023,10,113,5322,APC,5839,Philadelphia
2023,10,114,1478,APC,5840,Philadelphia
2023,10,115,937,APC,5841,Philadelphia
2023,10,117,1591,APC,5842,Philadelphia
2023,10,118,353,APC,5843,Philadelphia
2023,10,119,588,APC,5844,Philadelphia
2023,10,120,350,APC,5845,Philadelphia
2023,10,123,603,APC,5846,Philadelphia
2023,10,124,1153,APC,5847,Philadelphia
2023,10,125,1252,APC,5848,Philadelphia
2023,10,126,457,APC,5849,Philadelphia
2023,10,127,217,APC,5850,Philadelphia
2023,10,128,310,APC,5851,Philadelphia
2023,10,129,675,APC,5852,Philadelphia
2023,10,130,449,APC,5853,Philadelphia
2023,10,131,596,APC,5854,Philadelphia
2023,10,132,318,APC,5855,Philadelphia
2023,10,133,43,APC,5856,Philadelphia
2023,10,135,682,APC,5857,Philadelphia
2023,10,139,319,APC,5858,Philadelphia
2023,10,150,24,APC,5859,Philadelphia
2023,10,201,61,APC,5860,Philadelphia
2023,10,204,166,APC,5861,Philadelphia
2023,10,206,79,APC,5862,Philadelphia
2023,10,310,227,APC,5863,Philadelphia
2023,10,311,121,APC,5864,Philadelphia
2023,10,47M,1017,APC,5865,Philadelphia
2023,10,BLVDDIR,2117,APC,5866,Philadelphia
2023,10,B1 OWL,1148,APC,5867,Philadelphia
2023,10,63,12832,APC,5868,Philadelphia
2023,10,71,3657,APC,5869,Philadelphia
2023,10,41,2364,APC,5870,Philadelphia
2023,10,K,6972,APC,5871,Philadelphia
2023,10,51,5180,APC,5872,Philadelphia
2023,10,LUCYGO,870,APC,5873,Philadelphia
2023,10,LUCYGR,572,APC,5874,Philadelphia
2023,10,L1 OWL,1305,APC,5875,Philadelphia
2023,10,82,7546,APC,5876,Philadelphia
2023,10,81,4095,APC,5877,Philadelphia
2023,11,1,2484,APC,5878,Philadelphia
2023,11,2,4490,APC,5879,Philadelphia
2023,11,3,6937,APC,5880,Philadelphia
2023,11,4,5239,APC,5881,Philadelphia
2023,11,5,2223,APC,5882,Philadelphia
2023,11,6,4289,APC,5883,Philadelphia
2023,11,7,4316,APC,5884,Philadelphia
2023,11,8,1335,APC,5885,Philadelphia
2023,11,9,3378,APC,5886,Philadelphia
2023,11,T1,6896,APC,5887,Philadelphia
2023,11,T4,7610,APC,5888,Philadelphia
2023,11,12,2074,APC,5889,Philadelphia
2023,11,T3,7728,APC,5890,Philadelphia
2023,11,14,4866,APC,5891,Philadelphia
2023,11,G1,6094,MODE_Report_Estimate,5892,Philadelphia
2023,11,16,4574,APC,5893,Philadelphia
2023,11,17,6916,APC,5894,Philadelphia
2023,11,18,11120,APC,5895,Philadelphia
2023,11,19,990,APC,5896,Philadelphia
2023,11,20,3355,APC,5897,Philadelphia
2023,11,21,9009,APC,5898,Philadelphia
2023,11,22,3194,APC,5899,Philadelphia
2023,11,23,11773,APC,5900,Philadelphia
2023,11,24,1598,APC,5901,Philadelphia
2023,11,25,3456,APC,5902,Philadelphia
2023,11,26,7945,APC,5903,Philadelphia
2023,11,27,2964,APC,5904,Philadelphia
2023,11,28,1431,APC,5905,Philadelphia
2023,11,29,3291,APC,5906,Philadelphia
2023,11,30,1072,APC,5907,Philadelphia
2023,11,31,3773,APC,5908,Philadelphia
2023,11,32,3831,APC,5909,Philadelphia
2023,11,33,9520,APC,5910,Philadelphia
2023,11,T2,7649,APC,5911,Philadelphia
2023,11,35,83,APC,5912,Philadelphia
2023,11,T5,8627,APC,5913,Philadelphia
2023,11,37,2617,APC,5914,Philadelphia
2023,11,38,2168,APC,5915,Philadelphia
2023,11,39,1733,APC,5916,Philadelphia
2023,11,40,6277,APC,5917,Philadelphia
2023,11,42,8391,APC,5918,Philadelphia
2023,11,43,2271,APC,5919,Philadelphia
2023,11,44,2510,APC,5920,Philadelphia
2023,11,45,4395,APC,5921,Philadelphia
2023,11,46,4053,APC,5922,Philadelphia
2023,11,47,13774,APC,5923,Philadelphia
2023,11,48,6400,APC,5924,Philadelphia
2023,11,49,3335,APC,5925,Philadelphia
2023,11,50,1557,APC,5926,Philadelphia
2023,11,52,8628,APC,5927,Philadelphia
2023,11,53,1700,APC,5928,Philadelphia
2023,11,54,5925,APC,5929,Philadelphia
2023,11,55,3182,APC,5930,Philadelphia
2023,11,56,8021,APC,5931,Philadelphia
2023,11,57,7588,APC,5932,Philadelphia
2023,11,58,5886,APC,5933,Philadelphia
2023,11,59,2591,MODE_Report_Estimate,5934,Philadelphia
2023,11,60,8643,APC,5935,Philadelphia
2023,11,61,2962,APC,5936,Philadelphia
2023,11,62,105,APC,5937,Philadelphia
2023,11,64,4805,APC,5938,Philadelphia
2023,11,65,5905,APC,5939,Philadelphia
2023,11,66,5943,MODE_Report_Estimate,5940,Philadelphia
2023,11,67,3473,APC,5941,Philadelphia
2023,11,68,1549,APC,5942,Philadelphia
2023,11,70,6509,APC,5943,Philadelphia
2023,11,73,2051,APC,5944,Philadelphia
2023,11,75,1850,MODE_Report_Estimate,5945,Philadelphia
2023,11,77,678,APC,5946,Philadelphia
2023,11,78,4,APC,5947,Philadelphia
2023,11,79,4122,APC,5948,Philadelphia
2023,11,80,110,APC,5949,Philadelphia
2023,11,84,2806,APC,5950,Philadelphia
2023,11,88,1657,APC,5951,Philadelphia
2023,11,89,1385,APC,5952,Philadelphia
2023,11,90,271,APC,5953,Philadelphia
2023,11,92,173,APC,5954,Philadelphia
2023,11,93,954,APC,5955,Philadelphia
2023,11,94,288,APC,5956,Philadelphia
2023,11,95,342,APC,5957,Philadelphia
2023,11,96,1007,APC,5958,Philadelphia
2023,11,97,564,APC,5959,Philadelphia
2023,11,98,562,APC,5960,Philadelphia
2023,11,99,962,APC,5961,Philadelphia
2023,11,D1,2196,APC,5962,Philadelphia
2023,11,D2,2694,APC,5963,Philadelphia
2023,11,103,695,APC,5964,Philadelphia
2023,11,104,2319,APC,5965,Philadelphia
2023,11,105,884,APC,5966,Philadelphia
2023,11,106,919,APC,5967,Philadelphia
2023,11,107,690,APC,5968,Philadelphia
2023,11,108,3951,APC,5969,Philadelphia
2023,11,109,3402,APC,5970,Philadelphia
2023,11,110,1595,APC,5971,Philadelphia
2023,11,111,1087,APC,5972,Philadelphia
2023,11,112,798,APC,5973,Philadelphia
2023,11,113,5203,APC,5974,Philadelphia
2023,11,114,1405,APC,5975,Philadelphia
2023,11,115,942,APC,5976,Philadelphia
2023,11,117,1531,APC,5977,Philadelphia
2023,11,118,326,APC,5978,Philadelphia
2023,11,119,511,APC,5979,Philadelphia
2023,11,120,334,APC,5980,Philadelphia
2023,11,123,649,APC,5981,Philadelphia
2023,11,124,1186,APC,5982,Philadelphia
2023,11,125,1254,APC,5983,Philadelphia
2023,11,126,441,APC,5984,Philadelphia
2023,11,127,223,APC,5985,Philadelphia
2023,11,128,294,APC,5986,Philadelphia
2023,11,129,679,APC,5987,Philadelphia
2023,11,130,416,APC,5988,Philadelphia
2023,11,131,538,APC,5989,Philadelphia
2023,11,132,310,APC,5990,Philadelphia
2023,11,133,46,APC,5991,Philadelphia
2023,11,135,667,APC,5992,Philadelphia
2023,11,139,300,APC,5993,Philadelphia
2023,11,150,25,APC,5994,Philadelphia
2023,11,201,50,APC,5995,Philadelphia
2023,11,204,118,APC,5996,Philadelphia
2023,11,206,74,APC,5997,Philadelphia
2023,11,310,270,APC,5998,Philadelphia
2023,11,311,126,APC,5999,Philadelphia
2023,11,47M,1030,APC,6000,Philadelphia
2023,11,BLVDDIR,2075,APC,6001,Philadelphia
2023,11,B1 OWL,1231,APC,6002,Philadelphia
2023,11,63,12479,APC,6003,Philadelphia
2023,11,71,3402,APC,6004,Philadelphia
2023,11,41,2327,APC,6005,Philadelphia
2023,11,K,6737,APC,6006,Philadelphia
2023,11,51,4890,APC,6007,Philadelphia
2023,11,LUCYGO,899,APC,6008,Philadelphia
2023,11,LUCYGR,553,APC,6009,Philadelphia
2023,11,L1 OWL,1567,APC,6010,Philadelphia
2023,11,82,7446,APC,6011,Philadelphia
2023,11,81,3796,APC,6012,Philadelphia
2023,12,1,2245,APC,6013,Philadelphia
2023,12,2,4097,APC,6014,Philadelphia
2023,12,3,6403,APC,6015,Philadelphia
2023,12,4,4826,APC,6016,Philadelphia
2023,12,5,2100,APC,6017,Philadelphia
2023,12,6,3975,APC,6018,Philadelphia
2023,12,7,4036,APC,6019,Philadelphia
2023,12,8,1208,APC,6020,Philadelphia
2023,12,9,3336,APC,6021,Philadelphia
2023,12,T1,6992,APC,6022,Philadelphia
2023,12,T4,7775,APC,6023,Philadelphia
2023,12,12,1996,APC,6024,Philadelphia
2023,12,T3,7324,APC,6025,Philadelphia
2023,12,14,4549,APC,6026,Philadelphia
2023,12,G1,6119,MODE_Report_Estimate,6027,Philadelphia
2023,12,16,4632,APC,6028,Philadelphia
2023,12,17,6660,APC,6029,Philadelphia
2023,12,18,10633,APC,6030,Philadelphia
2023,12,19,867,APC,6031,Philadelphia
2023,12,20,3050,APC,6032,Philadelphia
2023,12,21,8530,APC,6033,Philadelphia
2023,12,22,3062,APC,6034,Philadelphia
2023,12,23,11093,APC,6035,Philadelphia
2023,12,24,1482,APC,6036,Philadelphia
2023,12,25,3302,APC,6037,Philadelphia
2023,12,26,7505,APC,6038,Philadelphia
2023,12,27,2752,APC,6039,Philadelphia
2023,12,28,1244,APC,6040,Philadelphia
2023,12,29,2874,APC,6041,Philadelphia
2023,12,30,973,APC,6042,Philadelphia
2023,12,31,3623,APC,6043,Philadelphia
2023,12,32,3443,APC,6044,Philadelphia
2023,12,33,9297,APC,6045,Philadelphia
2023,12,T2,7486,APC,6046,Philadelphia
2023,12,35,64,APC,6047,Philadelphia
2023,12,T5,7991,APC,6048,Philadelphia
2023,12,37,2368,APC,6049,Philadelphia
2023,12,38,2066,APC,6050,Philadelphia
2023,12,39,1643,APC,6051,Philadelphia
2023,12,40,5940,APC,6052,Philadelphia
2023,12,42,8101,APC,6053,Philadelphia
2023,12,43,1958,APC,6054,Philadelphia
2023,12,44,2306,APC,6055,Philadelphia
2023,12,45,4356,APC,6056,Philadelphia
2023,12,46,3717,APC,6057,Philadelphia
2023,12,47,13656,APC,6058,Philadelphia
2023,12,48,6148,APC,6059,Philadelphia
2023,12,49,2864,APC,6060,Philadelphia
2023,12,50,1471,APC,6061,Philadelphia
2023,12,52,8340,APC,6062,Philadelphia
2023,12,53,1566,APC,6063,Philadelphia
2023,12,54,5708,APC,6064,Philadelphia
2023,12,55,3097,APC,6065,Philadelphia
2023,12,56,7576,APC,6066,Philadelphia
2023,12,57,7083,APC,6067,Philadelphia
2023,12,58,5357,APC,6068,Philadelphia
2023,12,59,2264,MODE_Report_Estimate,6069,Philadelphia
2023,12,60,7892,APC,6070,Philadelphia
2023,12,61,2811,APC,6071,Philadelphia
2022,10,22,3025,APC,6072,Philadelphia
2022,10,23,11594,APC,6073,Philadelphia
2022,10,24,1399,APC,6074,Philadelphia
2022,10,25,3008,APC,6075,Philadelphia
2022,10,26,7495,APC,6076,Philadelphia
2022,10,27,2942,APC,6077,Philadelphia
2022,10,28,1245,APC,6078,Philadelphia
2022,10,29,2709,APC,6079,Philadelphia
2022,10,30,943,APC,6080,Philadelphia
2022,10,31,3620,APC,6081,Philadelphia
2022,10,32,3601,APC,6082,Philadelphia
2022,10,33,8803,APC,6083,Philadelphia
2022,10,T2,5900,APC,6084,Philadelphia
2022,10,35,85,APC,6085,Philadelphia
2022,10,T5,6674,APC,6086,Philadelphia
2022,10,37,2277,APC,6087,Philadelphia
2022,10,38,1996,APC,6088,Philadelphia
2022,10,39,1474,APC,6089,Philadelphia
2022,10,40,5958,APC,6090,Philadelphia
2022,10,42,7594,APC,6091,Philadelphia
2022,10,43,2124,APC,6092,Philadelphia
2022,10,44,2353,APC,6093,Philadelphia
2022,10,45,4325,APC,6094,Philadelphia
2022,10,46,3527,APC,6095,Philadelphia
2022,10,47,12848,APC,6096,Philadelphia
2022,10,48,5584,APC,6097,Philadelphia
2022,10,49,2717,APC,6098,Philadelphia
2022,10,50,1407,APC,6099,Philadelphia
2022,10,52,8740,APC,6100,Philadelphia
2022,10,53,1774,APC,6101,Philadelphia
2022,10,54,5234,APC,6102,Philadelphia
2022,10,55,3086,APC,6103,Philadelphia
2022,10,56,7868,APC,6104,Philadelphia
2022,10,57,6907,APC,6105,Philadelphia
2022,10,58,5570,APC,6106,Philadelphia
2022,10,59,2984,APC,6107,Philadelphia
2022,10,60,7888,APC,6108,Philadelphia
2022,10,61,2841,APC,6109,Philadelphia
2022,10,62,87,APC,6110,Philadelphia
2022,10,64,4370,APC,6111,Philadelphia
2022,10,65,5495,APC,6112,Philadelphia
2022,10,66,6306,APC,6113,Philadelphia
2022,10,67,3295,APC,6114,Philadelphia
2022,10,68,1670,APC,6115,Philadelphia
2022,10,70,6075,APC,6116,Philadelphia
2022,10,73,1603,APC,6117,Philadelphia
2022,10,75,1794,APC,6118,Philadelphia
2022,10,77,648,APC,6119,Philadelphia
2022,10,78,5,APC,6120,Philadelphia
2022,10,79,3798,APC,6121,Philadelphia
2022,10,80,112,APC,6122,Philadelphia
2022,10,84,2653,APC,6123,Philadelphia
2022,10,88,1476,APC,6124,Philadelphia
2022,10,89,1275,APC,6125,Philadelphia
2022,10,90,275,APC,6126,Philadelphia
2022,10,92,155,APC,6127,Philadelphia
2022,10,93,866,APC,6128,Philadelphia
2022,10,94,296,APC,6129,Philadelphia
2022,10,95,305,APC,6130,Philadelphia
2022,10,96,876,APC,6131,Philadelphia
2022,10,97,489,APC,6132,Philadelphia
2022,10,98,547,APC,6133,Philadelphia
2022,10,99,847,APC,6134,Philadelphia
2022,10,D1,2048,MODE_Report_Estimate,6135,Philadelphia
2022,10,D2,2075,MODE_Report_Estimate,6136,Philadelphia
2022,10,103,657,APC,6137,Philadelphia
2022,10,104,2253,APC,6138,Philadelphia
2022,10,105,882,APC,6139,Philadelphia
2022,10,106,815,APC,6140,Philadelphia
2022,10,107,629,APC,6141,Philadelphia
2022,10,108,3597,APC,6142,Philadelphia
2022,10,109,3038,APC,6143,Philadelphia
2022,10,110,1440,APC,6144,Philadelphia
2022,10,111,1051,APC,6145,Philadelphia
2022,10,112,697,APC,6146,Philadelphia
2022,10,113,4885,APC,6147,Philadelphia
2022,10,114,1294,APC,6148,Philadelphia
2022,10,115,840,APC,6149,Philadelphia
2022,10,117,1412,APC,6150,Philadelphia
2022,10,118,299,APC,6151,Philadelphia
2022,10,119,476,APC,6152,Philadelphia
2022,10,120,310,APC,6153,Philadelphia
2022,10,123,543,APC,6154,Philadelphia
2022,10,124,1178,APC,6155,Philadelphia
2022,10,125,1168,APC,6156,Philadelphia
2022,10,126,361,APC,6157,Philadelphia
2022,10,127,192,APC,6158,Philadelphia
2022,10,128,268,APC,6159,Philadelphia
2022,10,129,557,APC,6160,Philadelphia
2022,10,130,381,APC,6161,Philadelphia
2022,10,131,510,APC,6162,Philadelphia
2022,10,132,253,APC,6163,Philadelphia
2022,10,133,55,APC,6164,Philadelphia
2022,10,135,534,APC,6165,Philadelphia
2022,10,139,287,APC,6166,Philadelphia
2022,10,150,24,APC,6167,Philadelphia
2022,10,201,43,APC,6168,Philadelphia
2022,10,204,137,APC,6169,Philadelphia
2022,10,206,82,APC,6170,Philadelphia
2022,10,310,270,APC,6171,Philadelphia
2022,10,311,142,APC,6172,Philadelphia
2022,10,47M,853,APC,6173,Philadelphia
2022,10,BLVDDIR,2289,APC,6174,Philadelphia
2022,10,B1 OWL,1208,APC,6175,Philadelphia
2022,10,63,10980,APC,6176,Philadelphia
2022,10,71,3237,APC,6177,Philadelphia
2022,10,41,2130,APC,6178,Philadelphia
2022,10,K,6514,APC,6179,Philadelphia
2022,10,51,4911,APC,6180,Philadelphia
2022,10,LUCYGO,833,APC,6181,Philadelphia
2022,10,LUCYGR,483,APC,6182,Philadelphia
2022,10,L1 OWL,1228,APC,6183,Philadelphia
2022,10,82,6770,APC,6184,Philadelphia
2022,10,81,3786,APC,6185,Philadelphia
2022,11,1,2226,APC,6186,Philadelphia
2022,11,2,4069,APC,6187,Philadelphia
2022,11,3,6330,APC,6188,Philadelphia
2022,11,4,4726,APC,6189,Philadelphia
2022,11,5,2089,APC,6190,Philadelphia
2022,11,6,3849,APC,6191,Philadelphia
2022,11,7,3657,APC,6192,Philadelphia
2022,11,8,1240,APC,6193,Philadelphia
2022,11,9,3242,APC,6194,Philadelphia
2022,11,T1,5315,MODE_Report_Estimate,6195,Philadelphia
2022,11,T4,6354,APC,6196,Philadelphia
2022,11,12,1833,APC,6197,Philadelphia
2022,11,T3,6456,APC,6198,Philadelphia
2022,11,14,4641,APC,6199,Philadelphia
2022,11,G1,5007,MODE_Report_Estimate,6200,Philadelphia
2022,11,16,4813,APC,6201,Philadelphia
2022,11,17,5441,APC,6202,Philadelphia
2022,11,18,11213,APC,6203,Philadelphia
2022,11,19,876,APC,6204,Philadelphia
2022,11,20,3017,APC,6205,Philadelphia
2022,11,21,8220,APC,6206,Philadelphia
2022,11,22,3028,APC,6207,Philadelphia
2022,11,23,11437,APC,6208,Philadelphia
2022,11,24,1431,APC,6209,Philadelphia
2022,11,25,2938,APC,6210,Philadelphia
2022,11,26,7214,APC,6211,Philadelphia
2022,11,27,2875,APC,6212,Philadelphia
2022,11,28,1307,APC,6213,Philadelphia
2022,11,29,2746,APC,6214,Philadelphia
2022,11,30,956,APC,6215,Philadelphia
2022,11,31,3626,APC,6216,Philadelphia
2022,11,32,3539,APC,6217,Philadelphia
2022,11,33,8783,APC,6218,Philadelphia
2022,11,T2,6241,APC,6219,Philadelphia
2022,11,35,99,APC,6220,Philadelphia
2022,11,T5,7001,APC,6221,Philadelphia
2022,11,37,2332,APC,6222,Philadelphia
2022,11,38,2053,APC,6223,Philadelphia
2022,11,39,1527,APC,6224,Philadelphia
2022,11,40,5963,APC,6225,Philadelphia
2022,11,42,7633,APC,6226,Philadelphia
2022,11,43,2106,APC,6227,Philadelphia
2022,11,44,2325,APC,6228,Philadelphia
2022,11,45,3813,APC,6229,Philadelphia
2022,11,46,3485,APC,6230,Philadelphia
2022,11,47,12856,APC,6231,Philadelphia
2022,11,48,5534,APC,6232,Philadelphia
2022,11,49,2706,APC,6233,Philadelphia
2022,11,50,1443,APC,6234,Philadelphia
2022,11,52,8409,APC,6235,Philadelphia
2022,11,53,1726,APC,6236,Philadelphia
2022,11,54,5310,APC,6237,Philadelphia
2022,11,55,3114,APC,6238,Philadelphia
2022,11,56,7808,APC,6239,Philadelphia
2022,11,57,6864,APC,6240,Philadelphia
2022,11,58,5762,APC,6241,Philadelphia
2022,11,59,2544,APC,6242,Philadelphia
2022,11,60,8039,APC,6243,Philadelphia
2022,11,61,2901,APC,6244,Philadelphia
2022,11,62,82,APC,6245,Philadelphia
2022,11,64,4458,APC,6246,Philadelphia
2022,11,65,5545,APC,6247,Philadelphia
2022,11,66,5835,APC,6248,Philadelphia
2022,11,67,3347,APC,6249,Philadelphia
2022,11,68,1777,APC,6250,Philadelphia
2022,11,70,6047,APC,6251,Philadelphia
2022,11,73,1569,APC,6252,Philadelphia
2022,11,75,1816,APC,6253,Philadelphia
2022,11,77,632,APC,6254,Philadelphia
2022,11,78,4,APC,6255,Philadelphia
2022,11,79,3601,APC,6256,Philadelphia
2022,11,80,94,APC,6257,Philadelphia
2022,11,84,2524,APC,6258,Philadelphia
2022,11,88,1455,APC,6259,Philadelphia
2022,11,89,1280,APC,6260,Philadelphia
2022,11,90,271,APC,6261,Philadelphia
2022,11,92,156,APC,6262,Philadelphia
2022,11,93,880,APC,6263,Philadelphia
2022,11,94,277,APC,6264,Philadelphia
2022,11,95,312,APC,6265,Philadelphia
2022,11,96,873,APC,6266,Philadelphia
2022,11,97,489,APC,6267,Philadelphia
2022,11,98,531,APC,6268,Philadelphia
2022,11,99,841,APC,6269,Philadelphia
2022,11,D1,2132,MODE_Report_Estimate,6270,Philadelphia
2022,11,D2,2160,MODE_Report_Estimate,6271,Philadelphia
2022,11,103,628,APC,6272,Philadelphia
2022,11,104,2251,APC,6273,Philadelphia
2022,11,105,835,APC,6274,Philadelphia
2022,11,106,802,APC,6275,Philadelphia
2022,11,107,611,APC,6276,Philadelphia
2022,11,108,3540,APC,6277,Philadelphia
2022,11,109,3181,APC,6278,Philadelphia
2022,11,110,1395,APC,6279,Philadelphia
2022,11,111,1001,APC,6280,Philadelphia
2022,11,112,686,APC,6281,Philadelphia
2022,11,113,4982,APC,6282,Philadelphia
2022,11,114,1248,APC,6283,Philadelphia
2022,11,115,835,APC,6284,Philadelphia
2022,11,117,1375,APC,6285,Philadelphia
2022,11,118,291,APC,6286,Philadelphia
2022,11,119,464,APC,6287,Philadelphia
2022,11,120,336,APC,6288,Philadelphia
2022,11,123,590,APC,6289,Philadelphia
2022,11,124,1204,APC,6290,Philadelphia
2022,11,125,1171,APC,6291,Philadelphia
2022,11,126,347,APC,6292,Philadelphia
2022,11,127,186,APC,6293,Philadelphia
2022,11,128,279,APC,6294,Philadelphia
2022,11,129,574,APC,6295,Philadelphia
2022,11,130,364,APC,6296,Philadelphia
2022,11,131,484,APC,6297,Philadelphia
2022,11,132,251,APC,6298,Philadelphia
2022,11,133,55,APC,6299,Philadelphia
2022,11,135,537,APC,6300,Philadelphia
2022,11,139,279,APC,6301,Philadelphia
2022,11,150,25,APC,6302,Philadelphia
2022,11,201,42,APC,6303,Philadelphia
2022,11,204,138,APC,6304,Philadelphia
2022,11,206,75,APC,6305,Philadelphia
2022,11,310,290,APC,6306,Philadelphia
2022,11,311,144,APC,6307,Philadelphia
2022,11,47M,882,APC,6308,Philadelphia
2022,11,BLVDDIR,2275,APC,6309,Philadelphia
2022,11,B1 OWL,1180,APC,6310,Philadelphia
2022,11,63,11031,APC,6311,Philadelphia
2022,11,71,3131,APC,6312,Philadelphia
2022,11,41,2108,APC,6313,Philadelphia
2022,11,K,6318,APC,6314,Philadelphia
2022,11,51,4807,APC,6315,Philadelphia
